hand_rank,player_chips,current_bet,min_bet,pot,num_community_cards,action
0.3,0.32,7.0,13.8,1.42,1.0,2
0.8,0.26,7.2,14.0,1.44,1.0,2
0.3,0.3,7.2,14.2,1.46,1.0,2
0.8,0.24,7.4,14.4,1.48,1.0,2
0.3,0.28,7.4,14.6,1.5,1.0,2
0.8,0.22,7.6,14.8,1.52,1.0,2
0.3,0.26,7.6,15.0,1.54,1.0,2
0.8,0.2,7.8,15.2,1.56,1.0,2
0.3,0.24,7.8,15.4,1.58,1.0,2
0.8,0.18,8.0,15.6,1.6,1.0,2
0.3,0.22,8.0,15.8,1.62,1.0,2
0.8,0.16,8.2,16.0,1.64,1.0,2
0.3,0.2,8.2,16.2,1.66,1.0,2
0.8,0.14,8.4,16.4,1.68,1.0,2
0.3,0.18,8.4,16.6,1.7,1.0,2
0.8,0.12,8.6,16.8,1.72,1.0,2
0.3,0.16,8.6,17.0,1.74,1.0,2
0.8,0.1,8.8,17.2,1.76,1.0,2
0.3,0.14,8.8,17.4,1.78,1.0,2
0.8,0.08,9.0,17.6,1.8,1.0,2
0.3,0.12,9.0,17.8,1.82,1.0,2
0.8,0.06,9.2,18.0,1.84,1.0,2
0.3,0.1,9.2,18.2,1.86,1.0,2
0.8,0.04,9.4,18.4,1.88,1.0,2
0.3,0.08,9.4,18.6,1.9,1.0,2
0.8,0.02,9.6,18.8,1.92,1.0,2
0.1,0.05,0.1,0.2,0.03,0.0,3
0.1,1.94,0.1,0.2,0.03,0.0,3
0.1,0.05,0.1,0.2,0.03,0.0,3
0.1,1.94,0.1,0.2,0.03,0.0,3
0.1,0.05,0.1,0.2,0.03,0.0,3
0.1,1.94,0.1,0.2,0.03,0.0,3
0.1,0.05,0.1,0.2,0.03,0.0,3
0.1,1.94,0.1,0.2,0.03,0.0,3
0.1,0.05,0.1,0.2,0.03,0.0,3
0.1,1.94,0.1,0.2,0.03,0.0,3
0.1,0.05,0.1,0.2,0.03,0.0,3
0.1,1.94,0.1,0.2,0.03,0.0,3
0.1,0.05,0.1,0.2,0.03,0.0,3
0.1,1.94,0.1,0.2,0.03,0.0,3
0.1,0.05,0.1,0.2,0.03,0.0,3
0.1,1.94,0.1,0.2,0.03,0.0,3
0.1,0.05,0.1,0.2,0.03,0.0,3
0.1,1.94,0.1,0.2,0.03,0.0,3
0.1,0.05,0.1,0.2,0.03,0.0,3
0.1,1.94,0.1,0.2,0.03,0.0,3
0.1,0.05,0.1,0.2,0.03,0.0,3
0.1,1.94,0.1,0.2,0.03,0.0,3
0.1,0.05,0.1,0.2,0.03,0.0,3
0.1,1.94,0.1,0.2,0.03,0.0,3
0.1,0.05,0.1,0.2,0.03,0.0,3
0.1,1.94,0.1,0.2,0.03,0.0,3
0.1,0.05,0.1,0.2,0.03,0.0,3
0.2,1.94,0.1,0.2,0.03,0.0,1
0.1,0.03,0.2,0.2,0.04,0.0,0
0.2,1.93,0.2,0.2,0.04,0.6,0
0.1,0.03,0.2,0.2,0.04,0.6,0
0.2,1.93,0.2,0.2,0.04,0.8,0
0.1,0.03,0.2,0.2,0.04,0.8,0
0.2,1.93,0.2,0.2,0.04,1.0,0
0.1,0.03,0.2,0.2,0.04,1.0,0
0.1,0.02,0.1,0.2,0.03,0.0,3
0.1,1.97,0.1,0.2,0.03,0.0,3
0.1,0.02,0.1,0.2,0.03,0.0,3
0.1,1.97,0.1,0.2,0.03,0.0,3
0.1,0.02,0.1,0.2,0.03,0.0,3
0.2,1.97,0.1,0.2,0.03,0.0,1
0.2,1.96,0.2,0.2,0.04,0.6,0
0.3,1.96,0.2,0.2,0.04,0.8,0
0.7,1.96,0.2,0.2,0.04,1.0,2
0.1,1.99,0.1,0.2,0.01,0.0,3
0.1,1.96,0.1,0.2,0.03,0.0,3
0.1,0.03,0.1,0.2,0.03,0.0,3
0.1,1.96,0.1,0.2,0.03,0.0,3
0.1,0.03,0.1,0.2,0.03,0.0,3
0.1,1.96,0.1,0.2,0.03,0.0,3
0.1,0.03,0.1,0.2,0.03,0.0,3
0.1,1.96,0.1,0.2,0.03,0.0,3
0.1,0.03,0.1,0.2,0.03,0.0,3
0.1,1.96,0.1,0.2,0.03,0.0,3
0.1,0.03,0.1,0.2,0.03,0.0,3
0.1,1.96,0.1,0.2,0.03,0.0,3
0.1,0.03,0.1,0.2,0.03,0.0,3
0.1,1.96,0.1,0.2,0.03,0.0,3
0.1,0.03,0.1,0.2,0.03,0.0,3
0.1,1.96,0.1,0.2,0.03,0.0,3
0.1,0.03,0.1,0.2,0.03,0.0,3
0.1,1.96,0.1,0.2,0.03,0.0,3
0.1,0.03,0.1,0.2,0.03,0.0,3
0.1,1.96,0.1,0.2,0.03,0.0,3
0.1,0.03,0.1,0.2,0.03,0.0,3
0.1,1.96,0.1,0.2,0.03,0.0,3
0.1,0.03,0.1,0.2,0.03,0.0,3
0.1,1.96,0.1,0.2,0.03,0.0,3
0.1,0.03,0.1,0.2,0.03,0.0,3
0.1,1.96,0.1,0.2,0.03,0.0,3
0.1,0.03,0.1,0.2,0.03,0.0,3
0.1,1.96,0.1,0.2,0.03,0.0,3
0.1,0.03,0.1,0.2,0.03,0.0,3
0.1,1.96,0.1,0.2,0.03,0.0,3
0.1,0.03,0.1,0.2,0.03,0.0,3
0.1,1.96,0.1,0.2,0.03,0.0,3
0.1,0.03,0.1,0.2,0.03,0.0,3
0.1,1.96,0.1,0.2,0.03,0.0,3
0.1,0.03,0.1,0.2,0.03,0.0,3
0.1,1.96,0.1,0.2,0.03,0.0,3
0.1,0.03,0.1,0.2,0.03,0.0,3
0.1,1.96,0.1,0.2,0.03,0.0,3
0.1,0.03,0.1,0.2,0.03,0.0,3
0.1,1.96,0.1,0.2,0.03,0.0,3
0.1,0.03,0.1,0.2,0.03,0.0,3
0.1,1.96,0.1,0.2,0.03,0.0,3
0.1,0.03,0.1,0.2,0.03,0.0,3
0.1,1.96,0.1,0.2,0.03,0.0,3
0.2,0.03,0.1,0.2,0.03,0.0,2
0.1,1.94,0.2,0.4,0.05,0.0,3
0.3,0.01,0.3,0.4,0.05,0.6,2
0.1,1.93,0.1,0.2,0.03,0.0,3
0.1,0.09,0.1,0.2,0.03,0.0,3
0.1,1.93,0.1,0.2,0.03,0.0,3
0.1,0.09,0.1,0.2,0.03,0.0,3
0.1,1.93,0.1,0.2,0.03,0.0,3
0.1,0.09,0.1,0.2,0.03,0.0,3
0.2,1.93,0.1,0.2,0.03,0.0,1
0.1,0.07,0.2,0.2,0.04,0.0,0
0.2,1.92,0.2,0.2,0.04,0.6,0
0.1,0.07,0.2,0.2,0.04,0.6,0
0.2,1.92,0.2,0.2,0.04,0.8,0
0.1,0.07,0.2,0.2,0.04,0.8,0
0.2,1.92,0.2,0.2,0.04,1.0,0
0.1,0.07,0.2,0.2,0.04,1.0,0
0.1,0.06,0.1,0.2,0.03,0.0,3
0.1,1.96,0.1,0.2,0.03,0.0,3
0.1,0.06,0.1,0.2,0.03,0.0,3
0.1,1.96,0.1,0.2,0.03,0.0,3
0.1,0.06,0.1,0.2,0.03,0.0,3
0.1,1.96,0.1,0.2,0.03,0.0,3
0.1,0.06,0.1,0.2,0.03,0.0,3
0.2,1.96,0.1,0.2,0.03,0.0,1
0.2,0.04,0.2,0.2,0.04,0.0,0
0.2,1.95,0.2,0.2,0.04,0.6,0
0.4,0.04,0.2,0.2,0.04,0.6,0
0.3,1.95,0.2,0.2,0.04,0.8,0
0.8,0.04,0.2,0.2,0.04,0.8,2
0.3,1.95,0.2,0.6,0.08,1.0,1
0.1,0.11,0.1,0.2,0.03,0.0,3
0.1,1.91,0.1,0.2,0.03,0.0,3
0.1,0.11,0.1,0.2,0.03,0.0,3
0.1,1.91,0.1,0.2,0.03,0.0,3
0.1,0.11,0.1,0.2,0.03,0.0,3
0.1,1.91,0.1,0.2,0.03,0.0,3
0.1,0.11,0.1,0.2,0.03,0.0,3
0.1,1.91,0.1,0.2,0.03,0.0,3
0.1,0.11,0.1,0.2,0.03,0.0,3
0.1,1.91,0.1,0.2,0.03,0.0,3
0.1,0.11,0.1,0.2,0.03,0.0,3
0.1,1.91,0.1,0.2,0.03,0.0,3
0.1,0.11,0.1,0.2,0.03,0.0,3
0.1,1.91,0.1,0.2,0.03,0.0,3
0.1,0.11,0.1,0.2,0.03,0.0,3
0.1,1.91,0.1,0.2,0.03,0.0,3
0.1,0.11,0.1,0.2,0.03,0.0,3
0.2,1.91,0.1,0.2,0.03,0.0,1
0.1,0.09,0.2,0.2,0.04,0.0,0
0.2,1.9,0.2,0.2,0.04,0.6,0
0.1,0.09,0.2,0.2,0.04,0.6,0
0.3,1.9,0.2,0.2,0.04,0.8,0
0.2,0.09,0.2,0.2,0.04,0.8,0
0.5,1.9,0.2,0.2,0.04,1.0,0
0.2,0.09,0.2,0.2,0.04,1.0,0
0.1,0.08,0.1,0.2,0.03,0.0,3
0.1,1.94,0.1,0.2,0.03,0.0,3
0.1,0.08,0.1,0.2,0.03,0.0,3
0.1,1.94,0.1,0.2,0.03,0.0,3
0.1,0.08,0.1,0.2,0.03,0.0,3
0.1,1.94,0.1,0.2,0.03,0.0,3
0.1,0.08,0.1,0.2,0.03,0.0,3
0.1,1.94,0.1,0.2,0.03,0.0,3
0.1,0.08,0.1,0.2,0.03,0.0,3
0.1,1.94,0.1,0.2,0.03,0.0,3
0.1,0.08,0.1,0.2,0.03,0.0,3
0.1,1.94,0.1,0.2,0.03,0.0,3
0.1,0.08,0.1,0.2,0.03,0.0,3
0.1,1.94,0.1,0.2,0.03,0.0,3
0.1,0.08,0.1,0.2,0.03,0.0,3
0.1,1.94,0.1,0.2,0.03,0.0,3
0.1,0.08,0.1,0.2,0.03,0.0,3
0.2,1.94,0.1,0.2,0.03,0.0,1
0.1,0.06,0.2,0.2,0.04,0.0,0
0.2,1.93,0.2,0.2,0.04,0.6,0
0.1,0.06,0.2,0.2,0.04,0.6,0
0.4,1.93,0.2,0.2,0.04,0.8,0
0.1,0.06,0.2,0.2,0.04,0.8,0
0.7,1.93,0.2,0.2,0.04,1.0,2
0.2,0.06,0.2,0.6,0.08,1.0,2
0.7,1.89,0.6,1.0,0.12,1.0,2
0.2,0.02,0.6,1.4,0.16,1.0,2
0.1,2.06,0.1,0.2,0.03,0.0,3
0.1,0.02,0.1,0.2,0.03,0.0,3
0.2,2.06,0.1,0.2,0.03,0.0,1
0.3,2.05,0.2,0.2,0.04,0.6,0
0.3,2.05,0.2,0.2,0.04,0.8,0
0.3,2.05,0.2,0.2,0.04,1.0,0
0.1,2.06,0.1,0.2,0.03,0.0,3
0.1,0.02,0.1,0.2,0.03,0.0,3
0.1,2.06,0.1,0.2,0.03,0.0,3
0.1,0.02,0.1,0.2,0.03,0.0,3
0.1,2.06,0.1,0.2,0.03,0.0,3
0.1,0.02,0.1,0.2,0.03,0.0,3
0.1,2.06,0.1,0.2,0.03,0.0,3
0.1,0.02,0.1,0.2,0.03,0.0,3
0.1,2.06,0.1,0.2,0.03,0.0,3
0.1,0.02,0.1,0.2,0.03,0.0,3
0.1,2.06,0.1,0.2,0.03,0.0,3
0.1,0.02,0.1,0.2,0.03,0.0,3
0.1,2.06,0.1,0.2,0.03,0.0,3
0.1,0.02,0.1,0.2,0.03,0.0,3
0.1,2.06,0.1,0.2,0.03,0.0,3
0.1,0.02,0.1,0.2,0.03,0.0,3
0.1,2.06,0.1,0.2,0.03,0.0,3
0.1,0.02,0.1,0.2,0.03,0.0,3
0.1,2.06,0.1,0.2,0.03,0.0,3
0.1,0.02,0.1,0.2,0.03,0.0,3
0.1,2.06,0.1,0.2,0.03,0.0,3
0.1,0.02,0.1,0.2,0.03,0.0,3
0.1,2.06,0.1,0.2,0.03,0.0,3
0.1,0.02,0.1,0.2,0.03,0.0,3
0.1,2.06,0.1,0.2,0.03,0.0,3
0.1,0.02,0.1,0.2,0.03,0.0,3
0.1,2.06,0.1,0.2,0.03,0.0,3
0.1,0.02,0.1,0.2,0.03,0.0,3
0.1,2.06,0.1,0.2,0.03,0.0,3
0.1,0.02,0.1,0.2,0.03,0.0,3
0.1,2.06,0.1,0.2,0.03,0.0,3
0.1,0.02,0.1,0.2,0.03,0.0,3
0.1,2.06,0.1,0.2,0.03,0.0,3
0.2,0.02,0.1,0.2,0.03,0.0,2
0.1,2.03,0.1,0.2,0.03,0.0,3
0.1,0.06,0.1,0.2,0.03,0.0,3
0.1,2.03,0.1,0.2,0.03,0.0,3
0.1,0.06,0.1,0.2,0.03,0.0,3
0.1,2.03,0.1,0.2,0.03,0.0,3
0.1,0.06,0.1,0.2,0.03,0.0,3
0.1,2.03,0.1,0.2,0.03,0.0,3
0.1,0.06,0.1,0.2,0.03,0.0,3
0.1,2.03,0.1,0.2,0.03,0.0,3
0.1,0.06,0.1,0.2,0.03,0.0,3
0.1,2.03,0.1,0.2,0.03,0.0,3
0.1,0.06,0.1,0.2,0.03,0.0,3
0.1,2.03,0.1,0.2,0.03,0.0,3
0.1,0.06,0.1,0.2,0.03,0.0,3
0.1,2.03,0.1,0.2,0.03,0.0,3
0.1,0.06,0.1,0.2,0.03,0.0,3
0.1,2.03,0.1,0.2,0.03,0.0,3
0.1,0.06,0.1,0.2,0.03,0.0,3
0.1,2.03,0.1,0.2,0.03,0.0,3
0.1,0.06,0.1,0.2,0.03,0.0,3
0.1,2.03,0.1,0.2,0.03,0.0,3
0.1,0.06,0.1,0.2,0.03,0.0,3
0.1,2.03,0.1,0.2,0.03,0.0,3
0.1,0.06,0.1,0.2,0.03,0.0,3
0.1,2.03,0.1,0.2,0.03,0.0,3
0.1,0.06,0.1,0.2,0.03,0.0,3
0.1,2.03,0.1,0.2,0.03,0.0,3
0.2,0.06,0.1,0.2,0.03,0.0,2
0.1,2.01,0.2,0.5,0.06,0.0,3
0.2,0.03,0.4,0.5,0.06,0.6,2
0.1,2.0,0.1,0.2,0.03,0.0,3
0.1,0.09,0.1,0.2,0.03,0.0,3
